A;222;20091012 01:45;VALNET;
B;222;2466955;1;20091012 01:45;;;100;MARTINI PDE;LITHGOW;2790;473.66;M;20090728;20090908;180000;A;R;RESIDENCE;;AA;;0;AF707;
C;222;2466955;1;20091012 01:45;618/9370;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
D;222;2472073;8;20091012 01:45;V;;;;;;
B;222;3478252;9;20091012 01:45;;;PTLOT2;GREAT WESTERN HWY;LITHGOW;;3445;M;20090423;20090806;5000;;V;VACANT LAND;;;;0;AE944523;
C;222;3478252;9;20091012 01:45;16/1134053;
D;222;3478252;9;20091012 01:45;P;;;;;;
D;222;3478252;9;20091012 01:45;P;;;;;;
D;222;3478252;9;20091012 01:45;P;;;;;;
B;222;3478253;10;20091012 01:45;;;PTLOT2;GREAT WESTERN HWY;LITHGOW;;772.9;M;20090423;20090806;5000;;V;VACANT LAND;;;;0;AE944523;
C;222;3478253;10;20091012 01:45;17/1134053;
D;222;3478253;10;20091012 01:45;P;;;;;;
D;222;3478253;10;20091012 01:45;P;;;;;;
D;222;3478253;10;20091012 01:45;P;;;;;;
B;222;3480800;11;20091012 01:45;;;63;CASTLEREAGH HWY;CULLEN BULLEN;2790;2001;M;20070904;20090904;25000;;V;VACANT LAND;;;;0;AF6943;
C;222;3480800;11;20091012 01:45;101/1106315;
D;222;3480800;11;20091012 01:45;P;;;;;;
D;222;3480800;11;20091012 01:45;P;;;;;;
D;222;3480800;11;20091012 01:45;V;;;;;;
B;222;3480353;12;20091012 01:45;;;6;BRISBANE ST;LITHGOW;2790;360.4;M;20090707;20090828;180000;;R;RESIDENCE;;;;0;AE976756;
C;222;3480353;12;20091012 01:45;B/400049;
D;222;3480353;12;20091012 01:45;P;;;;;;
D;222;3480353;12;20091012 01:45;V;;;;;;
B;222;3480371;13;20091012 01:45;;;;GEORDIE ST;LITHGOW;2790;657.6;M;20090812;20090908;42500;;V;VACANT LAND;;;;0;AE980256;
C;222;3480371;13;20091012 01:45;164, 165/3227;
D;222;3480371;13;20091012 01:45;P;;;;;;
D;222;3480371;13;20091012 01:45;V;;;;;;
B;222;3480379;14;20091012 01:45;;;;COXS RIVER RD;LITTLE HARTLEY;2790;5.335;H;20080822;20090821;230000;;V;VACANT LAND;;;;0;AE976385;
C;222;3480379;14;20091012 01:45;102/1104992;
D;222;3480379;14;20091012 01:45;P;;;;;;
D;222;3480379;14;20091012 01:45;P;;;;;;
D;222;3480379;14;20091012 01:45;V;;;;;;
D;222;3480379;14;20091012 01:45;V;;;;;;
B;222;3480403;15;20091012 01:45;;;17;DUNCAN ST;LIDSDALE;2790;2044;M;20090423;20090819;342000;;R;RESIDENCE;;;;0;AE968848;
C;222;3480403;15;20091012 01:45;1/1141397;
D;222;3480403;15;20091012 01:45;P;;;;;;
D;222;3480403;15;20091012 01:45;P;;;;;;
D;222;3480403;15;20091012 01:45;V;;;;;;
D;222;3480403;15;20091012 01:45;V;;;;;;
B;222;3147374;16;20091012 01:45;;;5;JAMES O'DONNELL DR;LITHGOW;2790;983.4;M;20090716;20090901;395000;A;R;RESIDENCE;;AS;;0;AE997911;
C;222;3147374;16;20091012 01:45;132/1075659;
D;222;3147374;16;20091012 01:45;P;;;;;;
D;222;3147374;16;20091012 01:45;P;;;;;;
D;222;3147374;16;20091012 01:45;V;;;;;;
D;222;3147374;16;20091012 01:45;V;;;;;;
B;222;3166597;17;20091012 01:45;;;14;HENNING CRES;WALLERAWANG;2845;600.1;M;20090811;20090916;52000;Z;V;VACANT LAND;;WA;;0;AE990724;
C;222;3166597;17;20091012 01:45;30/1078741;
D;222;3166597;17;20091012 01:45;P;;;;;;
D;222;3166597;17;20091012 01:45;V;;;;;;
B;222;3166598;18;20091012 01:45;;;16;HENNING CRES;WALLERAWANG;2845;600.1;M;20090811;20090916;52000;Z;V;VACANT LAND;;WA;;0;AE990692;
C;222;3166598;18;20091012 01:45;31/1078741;
D;222;3166598;18;20091012 01:45;P;;;;;;
D;222;3166598;18;20091012 01:45;V;;;;;;
Z;263;18;18;225;
