A;529;20110606 02:30;VALNET;
B;529;432542;1;20110606 02:30;;;176;COWPER ST;GOULBURN;2580;255;M;20110318;20110429;265000;R1;R;RESIDENCE;;GAT;;0;AG261013;
C;529;432542;1;20110606 02:30;15/1085071;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
D;529;446555;8;20110606 02:30;V;;;;;;
