A;210;20050516 14:28;PDANN;
B;210;2078695;1;20050516 14:28;;;43;BALFOUR RD;ROSE BAY;2029;336;M;20050309;20050421;1660000;A;R;RESIDENCE;;RG;;0;AB445099;
C;210;2078695;1;20050516 14:28;401/834294;
D;210;2100764;53;20050516 14:28;V;;;;;;
B;210;2101108;54;20050516 14:28;;8;27;SUTHERLAND ST;PADDINGTON;2021;;;20050209;20050419;195000;;R;RESIDENCE;8;;;0;AB454646;
C;210;2101108;54;20050516 14:28;8/SP13971;
D;210;2101108;54;20050516 14:28;P;;;;;;
D;210;2101108;54;20050516 14:28;V;;;;;;
D;210;2101108;54;20050516 14:28;V;;;;;;
B;210;2101173;55;20050516 14:28;;;112;SUTHERLAND ST;PADDINGTON;2021;185.93;M;20050304;20050411;1400000;A;R;RESIDENCE;;RP;;0;AB434884;
C;210;2101173;55;20050516 14:28;2/12/238;
D;210;2101173;55;20050516 14:28;P;;;;;;
D;210;2101173;55;20050516 14:28;P;;;;;;
D;210;2101173;55;20050516 14:28;V;;;;;;
B;210;2102073;56;20050516 14:28;;9;2 A;TRELAWNEY ST;WOOLLAHRA;2025;;;20050315;20050421;834000;;R;RESIDENCE;9;;;0;AB445725;
C;210;2102073;56;20050516 14:28;9/SP1690;
D;210;2102073;56;20050516 14:28;P;;;;;;
D;210;2102073;56;20050516 14:28;V;;;;;;
B;210;2102938;57;20050516 14:28;;;106;VICTORIA RD;BELLEVUE HILL;2023;959.1;M;20041216;20050419;4300000;A;R;RESIDENCE;;RG;;0;AB446894;
C;210;2102938;57;20050516 14:28;11/602575;
D;210;2102938;57;20050516 14:28;P;;;;;;
D;210;2102938;57;20050516 14:28;P;;;;;;
D;210;2102938;57;20050516 14:28;V;;;;;;
B;210;2103883;58;20050516 14:28;;;49;WENTWORTH RD;VAUCLUSE;2030;923.1;M;20050222;20050427;4100000;A;R;RESIDENCE;;RD;;0;AB439684;
C;210;2103883;58;20050516 14:28;1/956705;
D;210;2103883;58;20050516 14:28;P;;;;;;
D;210;2103883;58;20050516 14:28;V;;;;;;
D;210;2103883;58;20050516 14:28;V;;;;;;
B;210;2104370;59;20050516 14:28;;4;20;WILLIAM ST;DOUBLE BAY;2028;;;20050312;20050420;465000;;R;RESIDENCE;4;;;0;AB431334;
C;210;2104370;59;20050516 14:28;4/SP2866;
D;210;2104370;59;20050516 14:28;P;;;;;;
D;210;2104370;59;20050516 14:28;V;;;;;;
B;210;2104370;60;20050516 14:28;;12;20;WILLIAM ST;DOUBLE BAY;2028;;;20050307;20050429;538500;;R;RESIDENCE;12;;;0;AB450745;
C;210;2104370;60;20050516 14:28;12/SP2866;
D;210;2104370;60;20050516 14:28;P;;;;;;
D;210;2104370;60;20050516 14:28;V;;;;;;
B;210;2104408;61;20050516 14:28;;;20;WINDSOR ST;PADDINGTON;2021;142.45;M;20050222;20050412;1585000;A;R;RESIDENCE;;RP;;0;AB427326;
C;210;2104408;61;20050516 14:28;2/1593;
D;210;2104408;61;20050516 14:28;P;;;;;;
D;210;2104408;61;20050516 14:28;P;;;;;;
D;210;2104408;61;20050516 14:28;V;;;;;;
D;210;2104408;61;20050516 14:28;V;;;;;;
B;210;2105138;62;20050516 14:28;;9;16;YARRANABBE RD;DARLING POINT;2027;;;20050314;20050426;520000;;R;RESIDENCE;9;;;0;AB456475;
C;210;2105138;62;20050516 14:28;9/SP9783;
D;210;2105138;62;20050516 14:28;P;;;;;;
D;210;2105138;62;20050516 14:28;V;;;;;;
D;210;2105138;62;20050516 14:28;V;;;;;;
B;210;2084614;63;20050516 14:28;;1;79;DOVER RD;ROSE BAY;2029;;;20041125;20050211;1200000;;R;RESIDENCE;1;;;0;AB446523;
C;210;2084614;63;20050516 14:28;1/SP66900;
D;210;2084614;63;20050516 14:28;P;;;;;;
D;210;2084614;63;20050516 14:28;V;;;;;;
B;210;3076014;64;20050516 14:28;;2;247;O'SULLIVAN RD;BELLEVUE HILL;2023;;;20050330;20050504;1600000;;3;HOME UNIT;2;;;0;AB457216;
C;210;3076014;64;20050516 14:28;2/SP72330;
D;210;3076014;64;20050516 14:28;P;;;;;;
D;210;3076014;64;20050516 14:28;V;;;;;;
B;210;3080550;65;20050516 14:28;;;4;FAIRWEATHER ST;BELLEVUE HILL;2023;508.4;M;20050222;20050329;2850000;A;R;RESIDENCE;;RG;;0;AB381425;
C;210;3080550;65;20050516 14:28;15/1066825;
D;210;3080550;65;20050516 14:28;P;;;;;;
D;210;3080550;65;20050516 14:28;V;;;;;;
D;210;3080550;65;20050516 14:28;V;;;;;;
B;210;3140109;66;20050516 14:28;;;54;BUNDARRA RD;BELLEVUE HILL;2023;;;20041102;20050125;1250000;;R;RESIDENCE;;;;0;AB430186;
C;210;3140109;66;20050516 14:28;C/953256;
D;210;3140109;66;20050516 14:28;P;;;;;;
D;210;3140109;66;20050516 14:28;P;;;;;;
D;210;3140109;66;20050516 14:28;V;;;;;;
B;210;3165363;67;20050516 14:28;;;48;OLOLA AVE;VAUCLUSE;2030;;;20030813;20050426;1048500;;V;VACANT LAND;;;;0;AB444289;
C;210;3165363;67;20050516 14:28;1661/1077527;
D;210;3165363;67;20050516 14:28;P;;;;;;
D;210;3165363;67;20050516 14:28;V;;;;;;
D;210;3165363;67;20050516 14:28;V;;;;;;
B;210;3169841;68;20050516 14:28;LOT 1;;;HOPETOUN AVE;VAUCLUSE;2030;;;20040921;20041102;2100000;;R;RESIDENCE;;;;0;AB96538;
C;210;3169841;68;20050516 14:28;;
D;210;3169841;68;20050516 14:28;P;;;;;;
D;210;3169841;68;20050516 14:28;P;;;;;;
D;210;3169841;68;20050516 14:28;V;;;;;;
D;210;3169841;68;20050516 14:28;V;;;;;;
Z;491;68;68;353;
