A;539;20050104 11:54;MASMITH;
D;539;461003;18;20050104 11:54;V;;;;;;
D;539;461003;18;20050104 11:54;V;;;;;;
B;539;461698;19;20050104 11:54;;;4;LINARIA PL;QUEANBEYAN;2620;708.2;M;20041111;20041210;315500;A;R;RESIDENCE;;AN;;0;AB167996;
C;539;461698;19;20050104 11:54;29/239883;
D;539;461698;19;20050104 11:54;P;;;;;;
D;539;461698;19;20050104 11:54;P;;;;;;
D;539;461698;19;20050104 11:54;V;;;;;;
D;539;461698;19;20050104 11:54;V;;;;;;
B;539;461854;20;20050104 11:54;;;7;MACADAMIA CL;JERRABOMBERRA;2619;500;M;20041125;20041206;439000;A;R;RESIDENCE;;DS;AC;0;AB152557;
C;539;461854;20;20050104 11:54;159/1007170;
D;539;461854;20;20050104 11:54;P;;;;;;
D;539;461854;20;20050104 11:54;P;;;;;;
D;539;461854;20;20050104 11:54;V;;;;;;
D;539;461854;20;20050104 11:54;V;;;;;;
B;539;462933;21;20050104 11:54;;;63;MORTON ST;QUEANBEYAN;2620;626;M;20041101;20041130;300000;A;R;RESIDENCE;;AX;;0;AB160198;
C;539;462933;21;20050104 11:54;4/218944;
D;539;462933;21;20050104 11:54;P;;;;;;
D;539;462933;21;20050104 11:54;V;;;;;;
B;539;463387;22;20050104 11:54;;;104;MUNRO RD;QUEANBEYAN;2620;646.1;M;20041130;20041130;312000;A;R;RESIDENCE;;AN;;0;AB162910;
C;539;463387;22;20050104 11:54;269/245394;
D;539;463387;22;20050104 11:54;P;;;;;;
D;539;463387;22;20050104 11:54;P;;;;;;
D;539;463387;22;20050104 11:54;V;;;;;;
B;539;463430;23;20050104 11:54;;6;7;MUNRO RD;QUEANBEYAN;2620;;;20041206;20041207;135000;;R;RESIDENCE;6;;;0;AB160211;
C;539;463430;23;20050104 11:54;6/SP18698;
D;539;463430;23;20050104 11:54;P;;;;;;
D;539;463430;23;20050104 11:54;V;;;;;;
B;539;465696;24;20050104 11:54;;;5;SUNNYBAR PDE;QUEANBEYAN;2620;644.9;M;20041109;20041202;289950;A;R;RESIDENCE;;AG;;0;AB160336;
C;539;465696;24;20050104 11:54;65/12746;
D;539;465696;24;20050104 11:54;P;;;;;;
D;539;465696;24;20050104 11:54;P;;;;;;
D;539;465696;24;20050104 11:54;V;;;;;;
B;539;465747;25;20050104 11:54;;;45;SURVEYOR ST;QUEANBEYAN;2620;638.6;M;20041115;20041115;275000;A;V;VACANT LAND;;AN;;0;AB165447;
C;539;465747;25;20050104 11:54;9/210435;
D;539;465747;25;20050104 11:54;P;;;;;;
D;539;465747;25;20050104 11:54;P;;;;;;
D;539;465747;25;20050104 11:54;V;;;;;;
B;539;465986;26;20050104 11:54;;;16;TERRARA CL;JERRABOMBERRA;2619;848.4;M;20041126;20041207;548000;A;R;RESIDENCE;;DN;AC;0;AB153719;
C;539;465986;26;20050104 11:54;393/854142;
D;539;465986;26;20050104 11:54;P;;;;;;
D;539;465986;26;20050104 11:54;P;;;;;;
D;539;465986;26;20050104 11:54;V;;;;;;
D;539;465986;26;20050104 11:54;V;;;;;;
D;539;465986;26;20050104 11:54;V;;;;;;
B;539;466041;27;20050104 11:54;;;732 B;COOMA RD;QUEANBEYAN;2620;118.7;H;20041019;20041117;675000;R;R;RESIDENCE;;QS;;0;AB129231;
C;539;466041;27;20050104 11:54;11/565362;
D;539;466041;27;20050104 11:54;P;;;;;;
D;539;466041;27;20050104 11:54;P;;;;;;
D;539;466041;27;20050104 11:54;V;;;;;;
B;539;466196;28;20050104 11:54;;;41;THOMAS ROYAL GDNS;QUEANBEYAN;2620;421.6;M;20041008;20041022;332000;A;R;RESIDENCE;;ST;AC;0;AB156353;
C;539;466196;28;20050104 11:54;42/1009359;
D;539;466196;28;20050104 11:54;P;;;;;;
D;539;466196;28;20050104 11:54;V;;;;;;
D;539;466196;28;20050104 11:54;V;;;;;;
B;539;466598;29;20050104 11:54;;3;60;TRINCULO PL;QUEANBEYAN;2620;;;20041203;20041215;184000;;R;RESIDENCE;3;;;0;AB170125;
C;539;466598;29;20050104 11:54;3/SP8377;
D;539;466598;29;20050104 11:54;P;;;;;;
D;539;466598;29;20050104 11:54;V;;;;;;
D;539;466598;29;20050104 11:54;V;;;;;;
B;539;466684;30;20050104 11:54;;4;25;URIARRA RD;QUEANBEYAN;2620;;;20041029;20041129;284000;;R;RESIDENCE;4;;;0;AB169508;
C;539;466684;30;20050104 11:54;4/SP52964;
D;539;466684;30;20050104 11:54;P;;;;;;
D;539;466684;30;20050104 11:54;P;;;;;;
D;539;466684;30;20050104 11:54;V;;;;;;
D;539;466684;30;20050104 11:54;V;;;;;;
B;539;467147;31;20050104 11:54;;;70;WATERFALL DR;JERRABOMBERRA;2619;1046;M;20040920;20041210;749000;A;R;RESIDENCE;;JF;;0;AB160712;
C;539;467147;31;20050104 11:54;27/1017138;
D;539;467147;31;20050104 11:54;P;;;;;;
D;539;467147;31;20050104 11:54;V;;;;;;
D;539;467147;31;20050104 11:54;V;;;;;;
B;539;467428;32;20050104 11:54;;;5;WOOD AVE;QUEANBEYAN;2620;600.7;M;20040927;20041203;358000;A;R;RESIDENCE;;AE;;0;AB160643;
C;539;467428;32;20050104 11:54;124/13963;
D;539;467428;32;20050104 11:54;P;;;;;;
D;539;467428;32;20050104 11:54;P;;;;;;
D;539;467428;32;20050104 11:54;V;;;;;;
D;539;467428;32;20050104 11:54;V;;;;;;
B;539;481256;33;20050104 11:54;;;137;POWELL DR;CARWOOLA;2620;8.326;H;20040903;20041126;710000;R;R;RESIDENCE;;QJ;;0;AB169840;
C;539;481256;33;20050104 11:54;17/774571;
D;539;481256;33;20050104 11:54;P;;;;;;
D;539;481256;33;20050104 11:54;P;;;;;;
D;539;481256;33;20050104 11:54;V;;;;;;
D;539;481256;33;20050104 11:54;V;;;;;;
B;539;3064982;34;20050104 11:54;;;70;CAROLYN JACKSON DR;JERRABOMBERRA;2619;1113;M;20040514;20040604;290000;A;V;VACANT LAND;;JC;;0;AB158410;
C;539;3064982;34;20050104 11:54;10/1063759;
D;539;3064982;34;20050104 11:54;P;;;;;;
D;539;3064982;34;20050104 11:54;P;;;;;;
D;539;3064982;34;20050104 11:54;V;;;;;;
D;539;3064982;34;20050104 11:54;V;;;;;;
B;539;3090889;35;20050104 11:54;;;26;CARRINGTON ST;QUEANBEYAN;2620;557;M;20041124;20041215;265000;A;R;RESIDENCE;;AF;;0;AB173029;
C;539;3090889;35;20050104 11:54;2/1067668;
D;539;3090889;35;20050104 11:54;P;;;;;;
D;539;3090889;35;20050104 11:54;V;;;;;;
D;539;3090889;35;20050104 11:54;V;;;;;;
Z;178;35;35;106;
