A;164;20050104 11:48;MASMITH;
B;164;1797822;12;20050104 11:48;;;27;PELICAN CRES;NAMBUCCA HEADS;2448;646.9;M;20040909;20041129;225000;A;R;RESIDENCE;;AA;;0;AB168929;
C;164;1797822;12;20050104 11:48;23/248782;
D;164;1797822;12;20050104 11:48;P;;;;;;
D;164;1797822;12;20050104 11:48;V;;;;;;
B;164;1798889;13;20050104 11:48;;;220;EUNGAI CREEK RD;EUNGAI CREEK;2441;12.01;H;20040929;20041129;335000;R;R;RESIDENCE;;SB;;0;AB165201;
C;164;1798889;13;20050104 11:48;14/248815;
D;164;1798889;13;20050104 11:48;P;;;;;;
D;164;1798889;13;20050104 11:48;P;;;;;;
D;164;1798889;13;20050104 11:48;V;;;;;;
B;164;1799199;14;20050104 11:48;;;73;LOGANS RD;VALLA;2448;14.1;H;20040802;20041102;720000;R;R;RESIDENCE;;SY;;0;AB172486;
C;164;1799199;14;20050104 11:48;72/258244;
D;164;1799199;14;20050104 11:48;P;;;;;;
D;164;1799199;14;20050104 11:48;P;;;;;;
D;164;1799199;14;20050104 11:48;V;;;;;;
B;164;1799585;15;20050104 11:48;;;8;THOMPSON ST;VALLA BEACH;2448;379.4;M;20040910;20041029;310000;A;R;RESIDENCE;;AL;;0;AB83817;
C;164;1799585;15;20050104 11:48;9/4/245317;
D;164;1799585;15;20050104 11:48;P;;;;;;
D;164;1799585;15;20050104 11:48;P;;;;;;
D;164;1799585;15;20050104 11:48;P;;;;;;
D;164;1799585;15;20050104 11:48;P;;;;;;
D;164;1799585;15;20050104 11:48;V;;;;;;
D;164;1799585;15;20050104 11:48;V;;;;;;
B;164;1799708;16;20050104 11:48;;;15;HIBISCUS DR;VALLA BEACH;2448;613.6;M;20041018;20041115;202500;A;V;VACANT LAND;;AL;;0;AB150653;
C;164;1799708;16;20050104 11:48;35/255481;
D;164;1799708;16;20050104 11:48;P;;;;;;
D;164;1799708;16;20050104 11:48;V;;;;;;
D;164;1799708;16;20050104 11:48;V;;;;;;
B;164;1799765;17;20050104 11:48;;;14;KUTA AVE;VALLA BEACH;2448;619.2;M;20041125;20041215;280000;A;R;RESIDENCE;;AL;;0;AB177254;
C;164;1799765;17;20050104 11:48;18/255481;
D;164;1799765;17;20050104 11:48;P;;;;;;
D;164;1799765;17;20050104 11:48;P;;;;;;
D;164;1799765;17;20050104 11:48;V;;;;;;
B;164;2781480;18;20050104 11:48;;;;PACIFIC HWY;EUNGAI CREEK;2441;155.9;H;20031210;20041209;1000000;R;V;VACANT LAND;;SH;;0;AB151659;
C;164;2781480;18;20050104 11:48;95/755534 12, 13, 14, 18/809351;
D;164;2781480;18;20050104 11:48;P;;;;;;
D;164;2781480;18;20050104 11:48;V;;;;;;
B;164;3131547;19;20050104 11:48;;;349;OLD COAST RD;MACKSVILLE;2447;2.362;H;20040630;20041208;125000;;V;VACANT LAND;;;;0;AB177633;
C;164;3131547;19;20050104 11:48;102/1075208;
D;164;3131547;19;20050104 11:48;P;;;;;;
D;164;3131547;19;20050104 11:48;P;;;;;;
D;164;3131547;19;20050104 11:48;P;;;;;;
D;164;3131547;19;20050104 11:48;V;;;;;;
B;164;3141280;20;20050104 11:48;;;;MAX GRAHAM DR;VALLA BEACH;2448;;;20041115;20041215;180000;;R;RESIDENCE;;;;0;AB160620;
C;164;3141280;20;20050104 11:48;21/1076134;
D;164;3141280;20;20050104 11:48;P;;;;;;
D;164;3141280;20;20050104 11:48;P;;;;;;
D;164;3141280;20;20050104 11:48;V;;;;;;
Z;108;20;20;66;
