A;152;20050104 11:47;MASMITH;
B;152;3117246;52;20050104 11:47;;;;VIOLET CT;COFFS HARBOUR;2450;806;M;20041112;20041217;195000;A;V;VACANT LAND;;BF;;0;AB171159;
C;152;3117246;52;20050104 11:47;4/1071140;
D;152;3117246;52;20050104 11:47;P;;;;;;
D;152;3117246;52;20050104 11:47;P;;;;;;
D;152;3117246;52;20050104 11:47;V;;;;;;
D;152;3117246;52;20050104 11:47;V;;;;;;
B;152;3117250;53;20050104 11:47;;;;VIOLET CT;COFFS HARBOUR;2450;818.3;M;20041104;20041215;190000;A;V;VACANT LAND;;BF;;0;AB166276;
C;152;3117250;53;20050104 11:47;8/1071140;
D;152;3117250;53;20050104 11:47;P;;;;;;
D;152;3117250;53;20050104 11:47;P;;;;;;
D;152;3117250;53;20050104 11:47;V;;;;;;
D;152;3117250;53;20050104 11:47;V;;;;;;
B;152;3120844;54;20050104 11:47;;;;ENGLANDS RD;NORTH BOAMBEE VALLEY;2450;6.003;H;20041006;20041110;150000;R;V;VACANT LAND;;RY;;0;AB176285;
C;152;3120844;54;20050104 11:47;81/1072681;
D;152;3120844;54;20050104 11:47;P;;;;;;
D;152;3120844;54;20050104 11:47;V;;;;;;
B;152;2781164;55;20050104 11:47;PACIFIC BAY;;;BAY DR;COFFS HARBOUR;2450;;;20041111;20041209;690000;;R;RESIDENCE;36;;;0;AB158299;
C;152;2781164;55;20050104 11:47;36/SP73737;
D;152;2781164;55;20050104 11:47;P;;;;;;
D;152;2781164;55;20050104 11:47;V;;;;;;
B;152;3134999;56;20050104 11:47;;1;16;CAMPERDOWN ST;COFFS HARBOUR;2450;;;20040716;20041126;970000;;R;RESIDENCE;1;;;0;AB155564;
C;152;3134999;56;20050104 11:47;1/SP73750;
D;152;3134999;56;20050104 11:47;P;;;;;;
D;152;3134999;56;20050104 11:47;V;;;;;;
B;152;3134999;57;20050104 11:47;;2;16;CAMPERDOWN ST;COFFS HARBOUR;2450;;;20030717;20041124;820000;;R;RESIDENCE;2;;;0;AB170593;
C;152;3134999;57;20050104 11:47;2/SP73750;
D;152;3134999;57;20050104 11:47;P;;;;;;
D;152;3134999;57;20050104 11:47;P;;;;;;
D;152;3134999;57;20050104 11:47;V;;;;;;
B;152;3134999;58;20050104 11:47;;5;16;CAMPERDOWN ST;COFFS HARBOUR;2450;;;20020821;20041208;860000;;R;RESIDENCE;5;;;0;AB151552;
C;152;3134999;58;20050104 11:47;5/SP73750;
D;152;3134999;58;20050104 11:47;P;;;;;;
D;152;3134999;58;20050104 11:47;P;;;;;;
D;152;3134999;58;20050104 11:47;V;;;;;;
B;152;3136632;59;20050104 11:47;;;;SAN SIMEOIN CT;SAPPHIRE BEACH;2450;714.3;M;20030811;20041210;365000;;V;VACANT LAND;;;;0;AB163640;
C;152;3136632;59;20050104 11:47;13/270414;
D;152;3136632;59;20050104 11:47;P;;;;;;
D;152;3136632;59;20050104 11:47;P;;;;;;
D;152;3136632;59;20050104 11:47;P;;;;;;
D;152;3136632;59;20050104 11:47;P;;;;;;
D;152;3136632;59;20050104 11:47;V;;;;;;
B;152;3138465;60;20050104 11:47;;22;22;ORLANDO ST;COFFS HARBOUR;2450;;;20031202;20041210;370000;;R;RESIDENCE;2;;;0;AB161413;
C;152;3138465;60;20050104 11:47;2/SP73861;
D;152;3138465;60;20050104 11:47;P;;;;;;
D;152;3138465;60;20050104 11:47;P;;;;;;
D;152;3138465;60;20050104 11:47;V;;;;;;
B;152;3138465;61;20050104 11:47;OCEAN GEM;5;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030328;20041216;340000;;R;RESIDENCE;5;;;0;AB175323;
C;152;3138465;61;20050104 11:47;5/SP73861;
D;152;3138465;61;20050104 11:47;P;;;;;;
D;152;3138465;61;20050104 11:47;P;;;;;;
D;152;3138465;61;20050104 11:47;V;;;;;;
B;152;3138465;62;20050104 11:47;OCEAN GEM;8;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030528;20041213;378000;;3;UNIT;8;;;0;AB166630;
C;152;3138465;62;20050104 11:47;8/SP73861;
D;152;3138465;62;20050104 11:47;P;;;;;;
D;152;3138465;62;20050104 11:47;P;;;;;;
D;152;3138465;62;20050104 11:47;V;;;;;;
B;152;3138465;63;20050104 11:47;OCEAN GEM;12;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030507;20041210;388500;;R;RESIDENCE;12;;;0;AB165067;
C;152;3138465;63;20050104 11:47;12/SP73861;
D;152;3138465;63;20050104 11:47;P;;;;;;
D;152;3138465;63;20050104 11:47;P;;;;;;
D;152;3138465;63;20050104 11:47;V;;;;;;
B;152;3138465;64;20050104 11:47;;;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030507;20041210;330000;;R;RESIDENCE;15;;;0;AB164432;
C;152;3138465;64;20050104 11:47;15/SP73861;
D;152;3138465;64;20050104 11:47;P;;;;;;
D;152;3138465;64;20050104 11:47;P;;;;;;
D;152;3138465;64;20050104 11:47;V;;;;;;
B;152;3138465;65;20050104 11:47;OCEAN GEM;22;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030529;20041215;414750;;R;RESIDENCE;22;;;0;AB164350;
C;152;3138465;65;20050104 11:47;22/SP73861;
D;152;3138465;65;20050104 11:47;P;;;;;;
D;152;3138465;65;20050104 11:47;V;;;;;;
B;152;3138465;66;20050104 11:47;;24;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030507;20041210;367500;;R;RESIDENCE;24;;;0;AB163806;
C;152;3138465;66;20050104 11:47;24/SP73861;
D;152;3138465;66;20050104 11:47;P;;;;;;
D;152;3138465;66;20050104 11:47;P;;;;;;
D;152;3138465;66;20050104 11:47;V;;;;;;
B;152;3138465;67;20050104 11:47;OCEAM GEM;28;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030328;20041210;410000;;R;RESIDENCE;28;;;0;AB164323;
C;152;3138465;67;20050104 11:47;28/SP73861;
D;152;3138465;67;20050104 11:47;P;;;;;;
D;152;3138465;67;20050104 11:47;P;;;;;;
D;152;3138465;67;20050104 11:47;P;;;;;;
D;152;3138465;67;20050104 11:47;P;;;;;;
D;152;3138465;67;20050104 11:47;V;;;;;;
B;152;3138465;68;20050104 11:47;;46;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030429;20041210;475000;;3;UNIT;46;;;0;AB166644;
C;152;3138465;68;20050104 11:47;46/SP73861;
D;152;3138465;68;20050104 11:47;P;;;;;;
D;152;3138465;68;20050104 11:47;P;;;;;;
D;152;3138465;68;20050104 11:47;V;;;;;;
B;152;3138465;69;20050104 11:47;OCEAN GEM;49;22;ORLANDO ST;COFFS HARBOUR;2450;;;20040328;20041215;385000;;R;RESIDENCE;49;;;0;AB164336;
C;152;3138465;69;20050104 11:47;49/SP73861;
D;152;3138465;69;20050104 11:47;P;;;;;;
D;152;3138465;69;20050104 11:47;V;;;;;;
B;152;3138465;70;20050104 11:47;OCEAN GEM;60;22;ORLANDO ST;COFFS HARBOUR;2450;;;20030519;20041217;404250;;R;RESIDENCE;60;;;0;AB174016;
C;152;3138465;70;20050104 11:47;60/SP73861;
D;152;3138465;70;20050104 11:47;P;;;;;;
D;152;3138465;70;20050104 11:47;P;;;;;;
D;152;3138465;70;20050104 11:47;V;;;;;;
B;152;3144333;71;20050104 11:47;;;1;CORDWELL GR;BOAMBEE EAST;2452;944.9;M;20040505;20040616;305000;;R;RESIDENCE;;;;0;AA835073;
C;152;3144333;71;20050104 11:47;70/1070131;
D;152;3144333;71;20050104 11:47;P;;;;;;
D;152;3144333;71;20050104 11:47;P;;;;;;
D;152;3144333;71;20050104 11:47;V;;;;;;
D;152;3144333;71;20050104 11:47;V;;;;;;
B;152;3144363;72;20050104 11:47;;;;HULBERTS RD;TOORMINA;2452;1348;M;20041105;20041126;105000;;V;VACANT LAND;;;;0;AB137676;
C;152;3144363;72;20050104 11:47;22/1072377;
D;152;3144363;72;20050104 11:47;P;;;;;;
D;152;3144363;72;20050104 11:47;V;;;;;;
B;152;3144401;73;20050104 11:47;;;;LYONS RD;TOORMINA;2452;4.887;H;20040116;20041207;45000;;V;VACANT LAND;;;;0;AB156791;
C;152;3144401;73;20050104 11:47;111/1073791;
