A;137;20040817 09:54;PDANN;
B;137;1389418;1;20040817 09:54;;;6;BERESFORD AVE;CROYDON PARK;2133;;;20040524;20040708;620000;A;R;RESIDENCE;;ES;;0;AA862224;
C;137;1389418;1;20040817 09:54;B//350362;
C;137;3060695;14;20040817 09:54;8//SP 72009;
D;137;3060695;14;20040817 09:54;P;;;;;;
D;137;3060695;14;20040817 09:54;P;;;;;;
D;137;3060695;14;20040817 09:54;V;;;;;;
D;137;3060695;14;20040817 09:54;V;;;;;;
D;137;3060695;14;20040817 09:54;V;;;;;;
D;137;3060695;14;20040817 09:54;V;;;;;;
B;137;3077717;15;20040817 09:54;;;320 A;LIVERPOOL RD;ENFIELD;2136;;;20040514;20040621;465000;;R;RESIDENCE;28;;;0;AA853108;
C;137;3077717;15;20040817 09:54;28//SP 72426;
D;137;3077717;15;20040817 09:54;P;;;;;;
D;137;3077717;15;20040817 09:54;P;;;;;;
D;137;3077717;15;20040817 09:54;V;;;;;;
B;137;3077717;16;20040817 09:54;;;320 A;LIVERPOOL RD;ENFIELD;2136;;;20040407;20040602;465000;;R;RESIDENCE;33;;;0;AA853189;
C;137;3077717;16;20040817 09:54;33//SP 72426;
D;137;3077717;16;20040817 09:54;P;;;;;;
D;137;3077717;16;20040817 09:54;V;;;;;;
B;137;3086149;17;20040817 09:54;;;3;GROSVENOR ST;CROYDON;2132;;;20040609;20040720;415000;;R;RESIDENCE;4;;;0;AA844767;
C;137;3086149;17;20040817 09:54;4//SP 72450;
D;137;3086149;17;20040817 09:54;P;;;;;;
D;137;3086149;17;20040817 09:54;V;;;;;;
D;137;3086149;17;20040817 09:54;V;;;;;;
D;137;3086149;17;20040817 09:54;V;;;;;;
B;137;3086149;18;20040817 09:54;;6;3;GROSVENOR ST;CROYDON;2132;;;20040609;20040721;420000;;R;RESIDENCE;6;;;0;AA833136;
C;137;3086149;18;20040817 09:54;6//SP 72450;
D;137;3086149;18;20040817 09:54;P;;;;;;
D;137;3086149;18;20040817 09:54;P;;;;;;
D;137;3086149;18;20040817 09:54;V;;;;;;
D;137;3086149;18;20040817 09:54;V;;;;;;
B;137;3086149;19;20040817 09:54;;13;3;GROSVENOR ST;CROYDON;2132;;;20040611;20040722;395000;;R;RESIDENCE;13;;;0;AA861157;
C;137;3086149;19;20040817 09:54;13//SP 72450;
D;137;3086149;19;20040817 09:54;P;;;;;;
D;137;3086149;19;20040817 09:54;V;;;;;;
D;137;3086149;19;20040817 09:54;V;;;;;;
D;137;3086149;19;20040817 09:54;V;;;;;;
B;137;3086149;20;20040817 09:54;;15;3;GROSVENOR ST;CROYDON;2132;;;20040415;20040602;400000;;R;RESIDENCE;15;;;0;AA845090;
C;137;3086149;20;20040817 09:54;15//SP 72450;
D;137;3086149;20;20040817 09:54;P;;;;;;
D;137;3086149;20;20040817 09:54;P;;;;;;
D;137;3086149;20;20040817 09:54;V;;;;;;
D;137;3086149;20;20040817 09:54;V;;;;;;
Z;115;20;20;73;
